artist_name,track_name,album_name,artist_genres,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Hop Along,Not Abel,"Bark Your Head Off, Dog","['Hop Along', ['alternative emo', 'anti-folk', 'art pop', 'chamber pop', 'emo', 'folk punk', 'folk-pop', 'indie folk', 'indie pop', 'indie punk', 'indie rock', 'lo-fi', 'modern rock', 'noise pop', 'philly indie', 'preverb', 'stomp and holler']]",4Wlc4HWWvOmsJrF8a4rRqK,39,0.294,0.467,276321,0.519,3.2e-06,9,0.084,-8.38,1,0.0357,120.958,3,0.461
SHRK,I Miss You,Lost in Love,"['SHRK', ['lo-fi beats']]",5MQvYK3FkJBuaYX2jzCwkD,43,0.8809999999999999,0.735,130615,0.31,0.8959999999999999,9,0.174,-22.016,0,0.131,130.02,4,0.369
Bri Steves,Regrets,Regrets,"['Bri Steves', ['trap queen']]",5X9ml5MoQniMuG66l80mbH,41,0.141,0.626,226537,0.62,0.00010700000000000001,1,0.0827,-6.855,0,0.392,101.98,4,0.242
Philanthrope,Pine Away,"Birds of a Feather, Vol. 1","['Philanthrope', ['chillhop', 'lo-fi beats']]",6mbRtQSC8aJKrt58sMQ6nS,41,0.608,0.715,108571,0.22899999999999998,0.847,5,0.469,-10.46,0,0.0587,168.035,4,0.591
SKAAR,Higher Ground,"Higher Ground (From the Original Motion Picture ""Battle"")","['SKAAR', ['norwegian pop', 'scandipop'], ['deep pop edm'], ['bergen indie']]",7MgbvLOnYgip82J98sLQDT,38,0.526,0.5589999999999999,188051,0.631,1.39e-06,5,0.107,-7.197,1,0.0992,143.879,4,0.17
Light The Torch,The God I Deserve,Revival,"['Light The Torch', ['alternative metal', 'groove metal', 'melodic metalcore', 'metalcore', 'nu metal']]",7MmOjN8lqrj115W9zDlmmG,40,1.06e-05,0.38,198573,0.976,0.0061,3,0.36,-3.855,1,0.10099999999999999,154.065,3,0.21100000000000002
EMBRZ,Like It Or Not (feat. joan),Like It Or Not (feat. joan),"['EMBRZ', ['indie electro-pop', 'indie poptimism', 'pop edm', 'vapor soul', 'vapor twitch']]",7jGa11njc3FnVpO6QxGZKz,44,0.0882,0.636,189355,0.648,9.92e-05,8,0.0876,-8.1,1,0.0363,92.949,4,0.349
Virlan Garcia,El Viaje Demi Vida,El Viaje Demi Vida,"['Virlan Garcia', ['regional mexican pop']]",7ynOkljlhjeldKu1fTy3vh,46,0.209,0.732,213141,0.544,8.72e-06,0,0.10099999999999999,-6.029,1,0.0328,117.068,4,0.632
Michael Ray,Dancing Forever,Amos,"['Michael Ray', ['contemporary country', 'country pop', 'country road', 'modern country rock']]",5aiLBxPg3RMZhH25bXySmk,39,0.07200000000000001,0.5529999999999999,214133,0.642,0.0,10,0.106,-5.515,1,0.0359,153.87,4,0.318
Brynn Cartelli,Here Comes Goodbye - The Voice Performance,The Complete Season 14 Collection (The Voice Performance),['Brynn Cartelli'],06JGPIvsJev7WlbFI5j7O0,41,0.193,0.48100000000000004,210869,0.555,0.0,4,0.122,-6.587999999999999,1,0.0303,146.007,4,0.159
Jelly Roll,Monster,Waylon & Willie 2,"['Jelly Roll', ['country rap', 'redneck'], ['big band', 'dixieland', 'jazz piano', 'louisiana blues', 'new orleans blues', 'new orleans jazz', 'ragtime', 'stride', 'swing', 'vintage jazz'], ['big band', 'ragtime']]",0iEtKXVHQso6ZblgCo48tA,39,0.29,0.551,278279,0.645,0.0,2,0.08199999999999999,-7.667000000000001,1,0.10300000000000001,120.40100000000001,4,0.258
Beauvois,Mars,Dimensions,"['Beauvois', ['vapor soul']]",3K9QdGbTk1f9G5nrNQEsvC,46,0.381,0.665,243794,0.369,0.914,0,0.10800000000000001,-16.111,1,0.0483,100.015,4,0.0335
Parra for Cuva,Paspatou,Paspatou,"['Parra for Cuva', ['downtempo', 'tropical house']]",4NpPKFIQXU3ZrlcG7T6PTT,49,0.715,0.626,269401,0.48200000000000004,0.826,0,0.113,-7.504,0,0.0261,147.986,4,0.182
Big K.R.I.T.,4 Tha Three,TRIFECTA,"['Big K.R.I.T.', ['alternative hip hop', 'conscious hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']]",0KhBoJR0602XQDahtoEsy3,40,0.221,0.8440000000000001,181714,0.8370000000000001,0.0,10,0.221,-4.25,0,0.2,140.004,4,0.7959999999999999
Kayden,I Found You,Forever,"['Kayden', ['indie cafe pop', 'indie r&b']]",4pFracC57KErGB70pEHOdZ,41,0.7490000000000001,0.7340000000000001,195849,0.625,2.22e-05,8,0.19899999999999998,-3.678,1,0.0255,105.979,4,0.91
Yellow Claw,Down on Love,New Blood,"['Yellow Claw', ['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap']]",682vrW6IbyVRpVZ1XWhrlp,46,0.0276,0.665,188011,0.784,9.8e-05,7,0.138,-4.832,1,0.0375,124.99600000000001,4,0.47600000000000003
Nilüfer Yanya,Baby Luv,Do You Like Pain?,"['Nilüfer Yanya', ['art pop', 'chamber psych', 'electropop', 'uk alternative pop']]",3ZD9gRzWJtDsC72rMiwqAa,38,0.467,0.8240000000000001,207971,0.433,0.0,1,0.105,-8.336,1,0.0352,115.98899999999999,4,0.6970000000000001
$NOT,Stamina,Stamina,"['$NOT', ['dark trap', 'underground hip hop', 'vapor trap'], ['aussietronica', 'brostep', 'edm', 'electro house', 'electronic trap', 'escape room', 'vapor soul', 'vapor twitch'], ['canadian hip hop', 'trap music'], ['bass trap', 'pop edm', 'traprun'], ['christian hip hop', 'christian trap'], ['nyc pop']]",3pE0Kp2yv79YsrKYIE0hae,43,0.634,0.6509999999999999,131096,0.434,0.000521,9,0.0752,-14.197000000000001,1,0.579,148.925,3,0.22
Emily Zeck,Avocado Toast,Avocado Toast,['Emily Zeck'],6JXsqUqN5F3yNtTXlw2Qui,41,0.156,0.7759999999999999,211072,0.8220000000000001,5.17e-05,8,0.0372,-3.528,1,0.132,90.00399999999999,4,0.677
The Regrettes,Helpless,Helpless,"['The Regrettes', ['la indie']]",7522DukIFj1ApjJ5ntF4od,42,0.000181,0.496,195403,0.843,0.00023999999999999998,9,0.35,-3.358,1,0.0537,163.955,4,0.703
Joseph Beg,Finnish Rain,Thunder Meditation,"['Joseph Beg', ['focus']]",3XjsUzQH4y0EL7PhMSnlSs,46,0.23399999999999999,0.0851,226560,0.205,0.684,7,0.171,-21.746,1,0.0371,84.601,3,0.0363
Kidz Bop Kids,Wolves,KIDZ BOP 38,"['Kidz Bop Kids', [""children's music""]]",5CnlYECGndQw3fk6NhynMg,38,0.14400000000000002,0.648,198333,0.8009999999999999,0.0,11,0.129,-2.762,0,0.0437,125.18,4,0.34700000000000003
Helado Negro,Come Be Me,Island Universe Story Four,"['Helado Negro', ['art pop', 'chamber pop', 'chamber psych', 'deep latin alternative', 'folk-pop', 'freak folk', 'indie pop', 'indie rock']]",17uGquyVMfklID6rICj0rY,42,0.17300000000000001,0.7020000000000001,265000,0.602,0.521,7,0.6970000000000001,-10.29,1,0.11,91.016,4,0.40399999999999997
Cold War Kids,Romance Languages #1,Romance Languages #1 / Goodnight Tennessee / Vacation In Chicago,"['Cold War Kids', ['folk-pop', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'piano rock', 'rock', 'stomp and holler']]",6VOu8bEBpZQ2hotcjlUO6q,38,0.0209,0.5820000000000001,205794,0.736,0.0132,11,0.0813,-4.841,1,0.0314,106.84700000000001,4,0.248
Los Rieleros Del Norte,Mil Cadenas,Mil Cadenas,"['Los Rieleros Del Norte', ['banda', 'cumbia', 'duranguense', 'grupera', 'norteno', 'ranchera', 'regional mexican']]",1D9YAgND7VoWSsKfnBMmaO,40,0.595,0.584,182674,0.687,0.0,7,0.145,-3.287,1,0.0448,90.354,3,0.826
GASHI,Blame It On The Bag,Blame It On The Bag,"['GASHI', ['trap music', 'trap soul']]",2WYNez5MS5eq8qSkyg2Iq4,43,0.00033,0.603,167058,0.6729999999999999,0.0,8,0.11900000000000001,-7.379,0,0.221,104.11399999999999,5,0.38
Lagum,Deixa (feat. Ana Gabriela),Deixa (feat. Ana Gabriela),"['Lagum', ['belo horizonte indie', 'brazilian edm', 'funk carioca', 'nova mpb']]",3fLqmaO4vvZpFZSZy52VMp,73,0.821,0.498,176025,0.326,0.0,0,0.193,-8.222999999999999,1,0.0631,81.457,4,0.32299999999999995
Circa Survive,Premonition of the Hex,The Amulet (Deluxe),"['Circa Survive', ['dreamo', 'emo', 'modern rock', 'philly indie', 'post-hardcore', 'progressive post-hardcore', 'screamo']]",4Z1bSc0YGm4eONVKBVYtbG,39,8.609999999999999e-05,0.452,229670,0.752,0.534,3,0.126,-5.59,0,0.035,143.958,1,0.469
Los Shulos,Solo Por Cortesía,Solo Por Cortesía,['Los Shulos'],4mgECYCdCN2MIcFHMOvqdW,45,0.321,0.7340000000000001,169482,0.5479999999999999,0.0,7,0.198,-6.985,1,0.0428,130.925,4,0.635
Harms Way,Become a Machine,Posthuman,"['Harms Way', ['chaotic hardcore', 'chicago punk', 'melodic hardcore', 'metallic hardcore']]",6Xt6hMb6cxdZ29ULtdQIFl,41,4.98e-05,0.303,192437,0.987,0.14400000000000002,6,0.253,-3.136,1,0.16899999999999998,147.463,4,0.272
White Panda,How Good We Got It,How Good We Got It,"['White Panda', ['indie pop rap', 'mashup']]",0OxMGvyIxfGq0vOY4SNy04,39,0.273,0.621,178087,0.5770000000000001,0.0,4,0.11,-9.876,1,0.325,112.006,4,0.44799999999999995
Berner,Brrrr (feat. Wiz Khalifa),11/11,"['Berner', ['cali rap', 'hyphy', 'rap', 'southern hip hop', 'trap music', 'west coast trap'], ['historical keyboard'], ['brass ensemble', 'british brass band'], ['alternative roots rock'], ['hyphy'], ['hyphy'], ['canadian folk']]",3xTFK5RDaludMq2j9vN1e6,39,0.07400000000000001,0.7609999999999999,255919,0.657,0.0,1,0.32799999999999996,-5.211,1,0.20600000000000002,119.98700000000001,4,0.5820000000000001
Anthony Green,You're So Dead Meat,Would You Still Be In Love,"['Anthony Green', ['dreamo', 'emo', 'modern rock', 'pop punk', 'post-hardcore', 'progressive post-hardcore', 'screamo']]",5J0dKECBUn3QQRDI8ewboq,39,0.8759999999999999,0.536,213936,0.405,0.00010700000000000001,2,0.27399999999999997,-6.746,0,0.0293,110.135,3,0.196
Illa J,Enjoy the Ride,John Yancey,"['Illa J', ['alternative hip hop', 'detroit hip hop', 'hip hop', 'indie jazz', 'indie r&b', 'neo r&b', 'neo soul']]",7IvVCu4wagxDH6nYPIlpt0,44,0.506,0.6970000000000001,233736,0.706,0.0,0,0.107,-4.279,1,0.0739,91.038,4,0.721
ChocQuibTown,Invencible,Sin Miedo,"['ChocQuibTown', ['colombian hip hop', 'colombian pop', 'latin', 'latin alternative', 'latin pop', 'latin rock']]",7JnFZ24rWPKVxFZd1xw6dm,54,0.0775,0.6579999999999999,237080,0.862,0.0,6,0.12300000000000001,-5.992000000000001,0,0.0445,149.98,4,0.825
Luv.Ly,Empathy.,Empathy.,"['Luv.Ly', ['lo-fi beats']]",7u4pkTp8dXZGrQb4gagOU8,43,0.603,0.534,135680,0.345,0.9490000000000001,2,0.106,-14.151,1,0.11,147.89,4,0.8220000000000001
Austin Basham,Sounds Like Help,You and Me for Now,"['Austin Basham', ['chamber pop', 'indie folk']]",171ocKGQknVCOYrB567Siy,46,0.652,0.623,207800,0.444,1.63e-06,0,0.11900000000000001,-8.585,1,0.0276,126.014,4,0.13699999999999998
Iceage,Pain Killer,Beyondless,"['Iceage', ['chamber psych', 'danish alternative rock', 'experimental rock', 'freak folk', 'garage psych', 'indie punk', 'indie rock', 'noise pop', 'noise rock', 'nu gaze', 'post-punk', 'preverb']]",2V4U5hZOUnY1jzhNZpcrAD,44,0.0009429999999999999,0.129,219328,0.9159999999999999,0.000109,8,0.251,-3.4419999999999997,1,0.0887,146.031,4,0.278
Big Red Machine,People Lullaby,Big Red Machine,"['Big Red Machine', ['chamber pop', 'folk-pop', 'folktronica', 'indie folk', 'indie pop']]",3I2rGZE53u08Vy9iLO7fkd,43,0.857,0.46,323293,0.364,0.39,4,0.0843,-10.405999999999999,1,0.0259,97.891,4,0.125
Christian Leave,Love Unfinished,Heartbreak Room,"['Christian Leave', ['indie cafe pop', 'pop']]",4rropDXhEKJzQcyWKZBHZg,40,0.429,0.465,126233,0.39299999999999996,2.58e-06,3,0.102,-12.135,1,0.0342,112.052,4,0.126
Kid Travis,I Don't Even Speak Spanish Lol,I Don't Even Speak Spanish Lol,['Kid Travis'],5rQSqi0fCQbGPzoXxqDntO,45,0.0378,0.452,181333,0.653,0.0,2,0.115,-8.282,1,0.345,89.507,4,0.486
Wavy Matt,Begone Thot,Begone Thot,['Wavy Matt'],65y78uAowaYBbFXcdftNOz,40,0.18600000000000003,0.797,144054,0.624,7.52e-06,2,0.128,-6.505,1,0.161,139.994,4,0.38799999999999996
Thrice,Everything Belongs,Palms,"['Thrice', ['alternative metal', 'emo', 'modern rock', 'pop punk', 'post-hardcore', 'screamo']]",7G0kv5TSvjbDPerkMrGFAZ,41,0.0292,0.493,233147,0.535,0.00044699999999999997,2,0.10400000000000001,-9.799,1,0.0484,121.613,1,0.0835
SOB X RBE,Once Upon a Time,GANGIN,"['SOB X RBE', ['cali rap', 'trap music', 'vapor trap']]",075CoAV1M30tLgZedfOJkK,38,0.0141,0.935,186932,0.607,0.0,1,0.102,-9.022,1,0.364,108.04700000000001,4,0.483
Oscar Cortez,La Receta,Gente del Este,"['Oscar Cortez', ['corrido', 'regional mexican pop']]",1u2d8SQcNEkjUCEkMaG44r,41,0.171,0.7859999999999999,214516,0.6940000000000001,0.0,9,0.374,-7.279,1,0.0758,100.958,4,0.871
Thirty Seconds To Mars,Rider,AMERICA,"['Thirty Seconds To Mars', ['modern rock', 'pop punk', 'post-grunge', 'rock']]",2QmSzgCfIzNn1DuAcGNYTR,47,0.0733,0.516,177978,0.49700000000000005,0.006659999999999999,9,0.11900000000000001,-7.962000000000001,0,0.0274,100.084,4,0.19699999999999998
Ana Bárbara,Te Metiste,Te Metiste,"['Ana Bárbara', ['grupera', 'latin', 'latin pop', 'mexican pop', 'ranchera']]",2VV3sbyQ7k0f8txzat3GgZ,45,0.43200000000000005,0.6759999999999999,228311,0.0723,0.0,0,0.31,-19.938,1,0.0424,81.35,4,0.426
Flitz&Suppe,Schizo,Nebel,"['Flitz&Suppe', ['chillhop', 'jazz boom bap', 'lo-fi beats']]",3Lt9KBDuDDVhLtDKa0bIMh,42,0.557,0.474,106000,0.405,0.0026100000000000003,5,0.133,-12.79,1,0.335,158.91899999999998,4,0.18
Ed Prosek,I Was Wrong,I Was Wrong,"['Ed Prosek', ['folk-pop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'indiecoustica']]",3ZkfBDlfBrCwGVtJbWAcvI,47,0.147,0.532,236667,0.514,0.0,11,0.129,-10.197000000000001,1,0.0783,90.148,3,0.262
Pepe Aguilar,La Diferencia,"Fue un Placer Conocerte: Gracias Juan Gabriel, Vol. 1","['Pepe Aguilar', ['grupera', 'latin', 'latin pop', 'latin talent show', 'mariachi', 'ranchera'], ['mexican traditional'], ['mexican traditional']]",3w87xuqXnjiZTtAthhDbX4,49,0.67,0.449,182427,0.39299999999999996,0.0,10,0.11900000000000001,-4.561,1,0.0286,44.795,4,0.40700000000000003
Troye Sivan,My My My! - Acoustic,My My My! (Acoustic),"['Troye Sivan', ['dance pop', 'pop', 'post-teen pop', 'r&b', 'viral pop']]",4SQG8VU2qmbvgb53ptyjz9,54,0.922,0.539,223107,0.298,2.99e-05,1,0.0974,-5.915,1,0.0377,126.679,3,0.27399999999999997
Los Retoños Del Río,Romantica Insaciable,Proyecto Seis 2018,['Los Retoños Del Río'],4nczwiYB3kPs5i9M23mFWh,40,0.0465,0.715,187587,0.813,8.82e-05,11,0.32,-3.264,0,0.0362,118.583,4,0.741
Leftover Salmon,Southern Belle,Something Higher,"['Leftover Salmon', ['bluegrass', 'jam band', 'progressive bluegrass']]",5IkxjU1VjMYUmnJuBs6IZU,38,0.523,0.501,233867,0.8540000000000001,0.0141,2,0.209,-7.646,1,0.0878,184.532,4,0.7659999999999999
Ocean Wisdom,Revvin',Wizville,"['Ocean Wisdom', ['grime', 'uk alternative hip hop', 'uk hip hop']]",79705EPc01VyUB2HAOyQhA,59,0.131,0.861,236250,0.603,8.8e-06,2,0.179,-9.929,1,0.295,144.024,4,0.606
Getter,Colorblind,Colorblind,"['Getter', ['brostep', 'dark trap', 'edm', 'electro house', 'electronic trap', 'filthstep', 'underground hip hop'], ['estonian pop'], ['sky room']]",0CCNGKSsFYwbygxSccdTCA,41,0.00109,0.628,300000,0.9179999999999999,0.00549,1,0.0998,-5.365,0,0.0877,129.97899999999998,4,0.40299999999999997
KiingRod,Double Back,Double Back,"['KiingRod', ['cali rap', 'west coast trap']]",1LtLlwJ9lvHO1iwEtq3F9B,38,0.0172,0.85,126805,0.616,0.0,0,0.158,-7.912000000000001,1,0.19899999999999998,97.99799999999999,4,0.524
Bekon,Cold as Ice,Get With The Times,"['Bekon', ['la pop']]",5w5R9ShCe6pwiTsaX7HjCm,42,0.596,0.523,236904,0.504,0.0196,9,0.0907,-9.012,0,0.0253,74.997,4,0.466
El de La Guitarra,El Junior De Tijuana,Lo Prometido Es Deuda Vol.2,"['El de La Guitarra', ['regional mexican pop']]",6hvFwqEo9bOYVVR7jQKJUs,42,0.341,0.69,187072,0.271,1.49e-06,9,0.324,-15.883,0,0.0347,113.34299999999999,4,0.8959999999999999
Herizen,Social Jungle,Come Over to My House,['Herizen'],6iYJy7CjCW6cenoasCASeo,42,0.613,0.733,173413,0.469,4.57e-06,4,0.138,-9.533,0,0.276,102.861,4,0.546
Yoste,Arc - Stripped,Arc - Stripped,"['Yoste', ['electropop', 'indie electro-pop', 'vapor soul']]",7zdLzxX3JvF8qqW2o6UyMN,42,0.527,0.39799999999999996,206670,0.433,0.304,6,0.0927,-12.712,1,0.0529,71.762,4,0.22399999999999998
MEMBA,XILLA!,SAGA-I,"['MEMBA', ['bass trap', 'electronic trap', 'indian edm', 'pop edm', 'traprun', 'vapor twitch']]",0XuLNUkcJdxiG2Jx5YRIUM,43,0.00592,0.701,170676,0.659,0.218,1,0.12,-5.364,1,0.102,150.032,4,0.42
Alta Consigna,El Ayudante,Así Nací,"['Alta Consigna', ['regional mexican pop']]",0hn0JoaRtrxiUNWkvH7jdL,43,0.738,0.38799999999999996,187707,0.7020000000000001,7.34e-06,9,0.336,-5.567,1,0.0448,76.618,4,0.902
Amber Run,Carousel,Carousel,"['Amber Run', ['indie anthem-folk', 'indie cafe pop', 'indie folk', 'modern rock']]",16KT03GgHUXuU2FOCttso0,46,0.0359,0.27,166879,0.708,4.48e-05,11,0.10300000000000001,-7.124,0,0.0625,82.936,4,0.183
Felly,Miami,Surf Trap,"['Felly', ['pop rap', 'underground hip hop'], ['german hip hop']]",1bI9OzwsKJPsollNOz88R9,39,0.0993,0.914,164988,0.608,0.0,0,0.139,-7.557,1,0.11699999999999999,116.07799999999999,4,0.644
K. Roosevelt,Blinding My Vision,K. Roosevelt,"['K. Roosevelt', ['alternative r&b']]",1lKdkr5awXdc7RQADSS9t0,44,0.5,0.784,256920,0.63,0.0238,0,0.115,-5.894,1,0.0341,91.994,4,0.564
Marco McKinnis,Another Love,Underground,"['Marco McKinnis', ['alternative r&b', 'indie r&b']]",1opUrXqkqw5j0LnEkG1Uua,41,0.44799999999999995,0.521,185400,0.47700000000000004,0.0,11,0.109,-8.585,1,0.105,139.561,4,0.127
Boston Bun,Spread Love (Paddington) [feat. DVNO],Spread Love (Paddington) [feat. DVNO],"['Boston Bun', ['pop edm']]",2MYRU51rPa1QpukXT2lR7C,52,0.0215,0.7290000000000001,192731,0.899,0.00118,0,0.11599999999999999,-4.757,1,0.191,121.97,4,0.623
Kero Kero Bonito,Flyway,Time 'n' Place,"['Kero Kero Bonito', ['escape room', 'future funk', 'hyperpop']]",2eqyjSNjjTmq8A0P69nEQF,38,0.00657,0.401,118707,0.897,0.191,2,0.425,-4.361000000000001,1,0.0725,144.863,4,0.511
Ice Cube,On Them Pills,Everythangs Corrupt,"['Ice Cube', ['conscious hip hop', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap'], ['gangster rap']]",4Evi3H5yLYLtnwVR3wNSOu,45,0.12300000000000001,0.63,238333,0.894,0.0,4,0.627,-2.665,0,0.26,144.418,4,0.22699999999999998
Thomas Rhett,Leave Right Now - Radio Edit,Life Changes (Deluxe Version),"['Thomas Rhett', ['contemporary country', 'country', 'country road', 'modern country rock']]",4qgTBY8FkG8QYlFqbono4O,39,0.00793,0.565,188809,0.637,0.0,4,0.187,-6.185,1,0.0582,147.968,4,0.445
Monsta X,Oh My,Take.1 Are You There?,"['Monsta X', ['k-pop', 'k-pop boy group'], ['k-pop']]",7aee43cpxAZ9CZysyLpUJC,48,0.0565,0.7,223650,0.89,0.0,9,0.312,-4.1819999999999995,1,0.107,114.96,4,0.534
Daniela Darcourt,Adiós Amor,Adiós Amor,"['Daniela Darcourt', ['salsa peruana']]",2ozv99MuHIaE4DZIzAr59q,63,0.205,0.677,268214,0.7709999999999999,2.71e-06,1,0.0912,-6.204,1,0.034,92.514,4,0.304
Cam Meekins,Big Joints,Big Joints,"['Cam Meekins', ['boston hip hop', 'deep underground hip hop', 'indie pop rap', 'pop rap']]",3eNHmFVYPVBl5zKIZPbPYn,42,0.16,0.873,178914,0.653,0.0,11,0.0906,-5.394,0,0.141,159.988,5,0.638
No Rome,Saint Laurent,RIP Indo Hisashi,"['No Rome', ['pinoy indie']]",3rUiXpJedrivcY8pHP7o9L,44,0.196,0.737,230346,0.8170000000000001,0.0178,9,0.132,-7.912000000000001,1,0.0481,109.979,4,0.139
Flitz&Suppe,Reverie,Breeze and Its Recipes,"['Flitz&Suppe', ['chillhop', 'jazz boom bap', 'lo-fi beats']]",4BKwEhn71vNX2JM5BJXgYO,44,0.128,0.685,149625,0.147,0.899,6,0.0767,-16.253,0,0.0532,154.078,4,0.40700000000000003
Getter,Hold on Tight,Visceral,"['Getter', ['brostep', 'dark trap', 'edm', 'electro house', 'electronic trap', 'filthstep', 'underground hip hop'], ['estonian pop'], ['sky room']]",4ewW1aXS1NxWDWGoIDtYTM,42,0.111,0.34299999999999997,272903,0.7390000000000001,0.0,10,0.0887,-2.3,1,0.10300000000000001,93.01,4,0.318
Don Toliver,Issues,Donny Womack,"['Don Toliver', ['trap soul', 'underground hip hop', 'vapor trap']]",5D8UU0H1l9fuUfvXhNUMqp,43,0.36,0.758,187882,0.48700000000000004,0.0,4,0.0964,-8.126,0,0.225,100.09700000000001,5,0.111
Current Joys,Become the Warm Jets,A Different Age,"['Current Joys', ['indie garage rock']]",5evpdnsSC59Ci4nXrWyXp7,44,0.772,0.465,334902,0.22699999999999998,0.00144,7,0.0951,-15.485999999999999,1,0.0455,132.341,4,0.0844
Calibre 50,Perdón,Mitad Y Mitad,"['Calibre 50', ['banda', 'regional mexican']]",64kEirAI3dztdgmKRwfA6H,50,0.257,0.743,199693,0.5529999999999999,3.45e-06,5,0.0801,-6.73,1,0.0377,75.01,4,0.85
Popcaan,Inviolable,Inviolable - Single,"['Popcaan', ['dancehall', 'reggae fusion']]",0N6wsEAaB8FbQGQLGEJuBl,46,0.307,0.516,187617,0.82,0.0,8,0.067,-3.867,1,0.132,127.10600000000001,5,0.466
Machine Head,Volatile,Catharsis,"['Machine Head', ['alternative metal', 'groove metal', 'hard rock', 'industrial metal', 'melodic metalcore', 'metal', 'nu metal', 'post-grunge', 'rap rock', 'rock'], ['deep free jazz', 'psychedelic blues-rock'], ['brazilian stoner rock']]",1Bjg1iKnCMnIjjZEF2lZy3,46,0.000139,0.425,278787,0.991,5.99e-06,1,0.336,-3.406,1,0.10300000000000001,103.348,4,0.326
ODESZA,Line Of Sight (Reprise) - Instrumental,A Moment Apart (Deluxe Edition),"['ODESZA', ['chillwave', 'ninja', 'tropical house']]",2bjegswjXUENEdZLp7sc9h,42,0.585,0.16899999999999998,263107,0.34700000000000003,0.935,1,0.107,-8.89,1,0.0323,85.427,4,0.0371
Berner,G.R.E.E.D.,The Big Pescado,"['Berner', ['cali rap', 'hyphy', 'rap', 'southern hip hop', 'trap music', 'west coast trap'], ['historical keyboard'], ['brass ensemble', 'british brass band'], ['alternative roots rock'], ['hyphy'], ['hyphy'], ['canadian folk']]",3aPfb9zT85NNoCDYApWMdq,41,0.266,0.782,211031,0.775,6.37e-05,8,0.0659,-4.202,0,0.171,87.01299999999999,4,0.733
DROELOE,Many Words - Goslo Remix,Many Words (Remixes),"['DROELOE', ['bass trap', 'edm', 'electronic trap', 'indie electro-pop', 'pop edm', 'traprun', 'vapor soul', 'vapor twitch']]",4KJCSgHlhUZHwteycWRmd1,42,0.0898,0.746,277183,0.57,0.588,7,0.16899999999999998,-7.6739999999999995,1,0.0312,119.038,4,0.21600000000000003
Anderson .Paak,Who R U?,Who R U?,"['Anderson .Paak', ['escape room']]",6dmJzZNWQQEjdCVZPVUfLn,45,0.0429,0.8340000000000001,168520,0.826,0.0,1,0.0932,-7.428999999999999,0,0.157,92.009,4,0.8190000000000001
Bruno Mars,Finesse - Remix; feat. Cardi B,Finesse (feat. Cardi B) [Remix],"['Bruno Mars', ['dance pop', 'pop', 'post-teen pop']]",02iXInevQEAlihE3IPF0eh,48,0.0185,0.7040000000000001,217289,0.8590000000000001,0.0,5,0.0215,-4.877,0,0.0996,105.115,4,0.9259999999999999
Day6,두통 Headache,Remember Us : Youth Part 2,"['Day6', ['k-pop', 'k-pop boy group']]",04XmAoRBg3oZdc3cMb52iJ,48,0.00745,0.489,177558,0.9279999999999999,0.0,9,0.209,-2.417,0,0.11199999999999999,160.958,4,0.456
Cape Weather,Orchestration,Orchestration,['Cape Weather'],0dt7HhWCKFlQgQuvVLVumN,41,0.355,0.37799999999999995,185192,0.742,0.46799999999999997,7,0.107,-4.863,1,0.0271,168.028,4,0.865
Bhoomi Trivedi,"Husn Parcham (From ""Zero"")","Husn Parcham (From ""Zero"")",['Bhoomi Trivedi'],0k2modGW9JkPeVZSYQvWhz,49,0.0335,0.737,186602,0.887,0.000168,1,0.0604,-5.0169999999999995,1,0.1,102.02799999999999,4,0.423
SATICA,miss yr high,miss yr high,"['SATICA', ['indie electro-pop']]",16tDgTucNuJuE3Oibgc0b8,44,0.48200000000000004,0.61,182400,0.632,1.51e-05,9,0.114,-7.952999999999999,0,0.0797,99.95299999999999,4,0.41600000000000004
Damien Jurado,The Last Great Washington State,The Horizon Just Laughed,"['Damien Jurado', ['alternative country', 'anti-folk', 'chamber pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'new americana', 'slow core', 'stomp and holler']]",6dw77SiVkP3HurqIYE7twQ,46,0.657,0.632,379893,0.256,0.00028399999999999996,3,0.0811,-12.081,1,0.0335,106.039,4,0.461
Twin Peaks,We Will Not Make It (Not Without You),Sweet '17 Singles,"['Twin Peaks', ['chicago indie', 'indie garage rock', 'preverb'], ['indie garage rock']]",7JllWelLM6xqTqCWFFRO4i,41,0.294,0.45,388068,0.606,0.9129999999999999,2,0.22899999999999998,-7.502999999999999,1,0.0253,150.048,4,0.245
Feyesal,Symphony,Smile,['Feyesal'],7oH3KuSHHyqhMRSxLW6UjN,45,0.501,0.7020000000000001,74953,0.278,0.00055,1,0.111,-16.980999999999998,0,0.156,114.913,4,0.353
